age_group,sex,race_ethnicity,born_in_us,ST,emigration_rate
"[18, 19)",Female,Multiracial or Other,1,12,0.0018668606416755414
"[18, 19)",Female,Multiracial or Other,1,13,0.0020582149689384976
"[18, 19)",Female,Multiracial or Other,1,15,0.0010795858579163166
"[18, 19)",Female,Multiracial or Other,1,16,0.0018761342249931491
"[18, 19)",Female,Multiracial or Other,1,17,0.0021057065114405867
"[18, 19)",Female,Multiracial or Other,1,18,0.006832578940768153
"[18, 19)",Female,Multiracial or Other,1,19,0.0018336914784141255
"[18, 19)",Female,Multiracial or Other,1,20,0.001719340440385245
"[18, 19)",Female,Multiracial or Other,1,21,0.0016099984990094827
"[18, 19)",Female,Multiracial or Other,1,22,0.0023212037992197242
"[18, 19)",Female,Multiracial or Other,1,23,0.0024837530848793687
"[18, 19)",Female,Multiracial or Other,1,24,0.00105157265202228
"[18, 19)",Female,Multiracial or Other,1,25,0.023569276299930046
"[18, 19)",Female,Multiracial or Other,1,26,0.0017818568740358605
"[18, 19)",Female,Multiracial or Other,1,27,0.0016244552094038616
"[18, 19)",Female,Multiracial or Other,1,28,0.004136665552663166
"[18, 19)",Female,Multiracial or Other,1,29,0.0012658973653108582
"[18, 19)",Female,Multiracial or Other,1,30,0.04401511527386227
"[18, 19)",Female,Multiracial or Other,1,31,0.0020614314323998796
"[18, 19)",Female,Multiracial or Other,1,32,0.001995598100996827
"[18, 19)",Female,Multiracial or Other,1,33,0.004030453869554249
"[18, 19)",Female,Multiracial or Other,1,34,0.0012899969449783307
"[18, 19)",Female,Multiracial or Other,1,35,0.004848666309238193
"[18, 19)",Female,Multiracial or Other,1,36,0.005633050040849559
"[18, 19)",Female,Multiracial or Other,1,37,0.003976779544414907
"[18, 19)",Female,Multiracial or Other,1,38,0.001969770688128016
"[18, 19)",Female,Multiracial or Other,1,39,0.0015668743380468507
"[18, 19)",Female,Multiracial or Other,1,40,0.000861944796739574
"[18, 19)",Female,Multiracial or Other,1,41,0.0012024302995801545
"[18, 19)",Female,Multiracial or Other,1,42,0.0038985044869200313
"[18, 19)",Female,Multiracial or Other,1,44,0.019846003856163773
"[18, 19)",Female,Multiracial or Other,1,45,0.0009691331793836239
"[18, 19)",Female,Multiracial or Other,1,46,0.0016239924016518948
"[18, 19)",Female,Multiracial or Other,1,47,0.0017273373726661065
"[18, 19)",Female,Multiracial or Other,1,48,0.0035154831016856953
"[18, 19)",Female,Multiracial or Other,1,49,0.02548037467639306
"[18, 19)",Female,Multiracial or Other,1,50,0.00767705498962714
"[18, 19)",Female,Multiracial or Other,1,51,0.009097577345596429
"[18, 19)",Female,Multiracial or Other,1,53,0.008043034329487412
"[18, 19)",Female,Multiracial or Other,1,54,0.0009731478155865387
"[18, 19)",Female,Multiracial or Other,1,55,0.02011488109295163
"[18, 19)",Female,Multiracial or Other,1,56,0.001744785224915259
"[18, 19)",Female,NHOPI,0,1,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,2,0.020152269347771243
"[18, 19)",Female,NHOPI,0,4,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,5,0.3489221492785535
"[18, 19)",Female,NHOPI,0,6,0.2032161614901302
"[18, 19)",Female,NHOPI,0,8,0.13530809419217835
"[18, 19)",Female,NHOPI,0,9,0.1266714073288478
"[18, 19)",Female,NHOPI,0,10,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,11,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,12,0.060776685334548185
"[18, 19)",Female,NHOPI,0,13,0.2994051445954584
"[18, 19)",Female,NHOPI,0,15,0.16150604434428092
"[18, 19)",Female,NHOPI,0,16,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,17,0.36274084825988234
"[18, 19)",Female,NHOPI,0,18,0.0374256430744323
"[18, 19)",Female,NHOPI,0,19,0.057577912422203545
"[18, 19)",Female,NHOPI,0,20,0.025910060589991596
"[18, 19)",Female,NHOPI,0,21,0.10364024235996638
"[18, 19)",Female,NHOPI,0,22,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,23,0.03454674745332212
"[18, 19)",Female,NHOPI,0,24,0.09212465987552568
"[18, 19)",Female,NHOPI,0,25,0.178491528508831
"[18, 19)",Female,NHOPI,0,26,0.13530809419217835
"[18, 19)",Female,NHOPI,0,27,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,28,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,29,0.04606232993776284
"[18, 19)",Female,NHOPI,0,30,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,31,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,32,0.01727337372666106
"[18, 19)",Female,NHOPI,0,33,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,34,0.13818698981328847
"[18, 19)",Female,NHOPI,0,35,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,36,0.1506622041714326
"[18, 19)",Female,NHOPI,0,37,0.1756126328877208
"[18, 19)",Female,NHOPI,0,38,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,39,0.6080227551784695
"[18, 19)",Female,NHOPI,0,40,0.06909349490664424
"[18, 19)",Female,NHOPI,0,41,0.04606232993776283
"[18, 19)",Female,NHOPI,0,42,0.5930524979486965
"[18, 19)",Female,NHOPI,0,44,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,45,0.10364024235996638
"[18, 19)",Female,NHOPI,0,46,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,47,0.0892457642544155
"[18, 19)",Female,NHOPI,0,48,0.1381869898132885
"[18, 19)",Female,NHOPI,0,49,0.04798159368516962
"[18, 19)",Female,NHOPI,0,50,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,51,0.27637397962657695
"[18, 19)",Female,NHOPI,0,53,0.02648583971421363
"[18, 19)",Female,NHOPI,0,54,0.0032967189316143375
"[18, 19)",Female,NHOPI,0,55,0.0383852749481357
"[18, 19)",Female,NHOPI,0,56,0.0032967189316143375
"[18, 19)",Female,NHOPI,1,1,0.015833925916105974
"[18, 19)",Female,NHOPI,1,2,0.007916962958052987
"[18, 19)",Female,NHOPI,1,4,0.41613127614228923
"[18, 19)",Female,NHOPI,1,5,0.0051180366597514265
"[18, 19)",Female,NHOPI,1,6,0.03682706081657771
"[18, 19)",Female,NHOPI,1,8,0.018320244861610217
"[18, 19)",Female,NHOPI,1,9,0.0383852749481357
"[18, 19)",Female,NHOPI,1,10,0.0032967189316143375
"[18, 19)",Female,NHOPI,1,11,0.0032967189316143375
"[18, 19)",Female,NHOPI,1,12,0.026035229964822472
"[18, 19)",Female,NHOPI,1,13,0.019512514765302313
"[18, 19)",Female,NHOPI,1,15,0.001354774409934201
"[18, 19)",Female,NHOPI,1,16,0.015833925916105974
"[18, 19)",Female,NHOPI,1,17,0.03502656339017382
"[18, 19)",Female,NHOPI,1,18,0.0633357036644239
"[18, 19)",Female,NHOPI,1,19,0.026869692463694993
"[18, 19)",Female,NHOPI,1,20,0.03166785183221195
"[18, 19)",Female,NHOPI,1,21,0.02648583971421363
"[18, 19)",Female,NHOPI,1,22,0.040304538695542486
"[18, 19)",Female,NHOPI,1,23,0.020152269347771243
"[18, 19)",Female,NHOPI,1,24,0.0374256430744323
"[18, 19)",Female,NHOPI,1,25,1.756126328877208
"[18, 19)",Female,NHOPI,1,26,0.021591717158326328
"[18, 19)",Female,NHOPI,1,27,0.05469901680109336
"[18, 19)",Female,NHOPI,1,28,0.09788245111774602
"[18, 19)",Female,NHOPI,1,29,0.01151558248444071
"[18, 19)",Female,NHOPI,1,30,0.0032967189316143375
"[18, 19)",Female,NHOPI,1,31,0.057577912422203545
"[18, 19)",Female,NHOPI,1,32,0.003358711557961874
"[18, 19)",Female,NHOPI,1,33,0.0032967189316143375
"[18, 19)",Female,NHOPI,1,34,0.025498789786975853
"[18, 19)",Female,NHOPI,1,35,0.1900071109932717
"[18, 19)",Female,NHOPI,1,36,0.1430917749455503
"[18, 19)",Female,NHOPI,1,37,0.03166785183221195
"[18, 19)",Female,NHOPI,1,38,0.0032967189316143375
"[18, 19)",Female,NHOPI,1,39,0.02931239177857635
"[18, 19)",Female,NHOPI,1,40,0.015833925916105974
"[18, 19)",Female,NHOPI,1,41,0.028788956211101772
"[18, 19)",Female,NHOPI,1,42,0.02303116496888142
"[18, 19)",Female,NHOPI,1,44,0.0032967189316143375
"[18, 19)",Female,NHOPI,1,45,0.012955030294995798
"[18, 19)",Female,NHOPI,1,46,0.005757791242220355
"[18, 19)",Female,NHOPI,1,47,0.018424931975105138
"[18, 19)",Female,NHOPI,1,48,0.03764709658374847
"[18, 19)",Female,NHOPI,1,49,0.007066380160906798
"[18, 19)",Female,NHOPI,1,50,0.0032967189316143375
"[18, 19)",Female,NHOPI,1,51,0.032819410080656024
"[18, 19)",Female,NHOPI,1,53,0.030990464627244852
"[18, 19)",Female,NHOPI,1,54,0.04606232993776284
"[18, 19)",Female,NHOPI,1,55,0.03598619526387721
"[18, 19)",Female,NHOPI,1,56,0.00863668686333053
"[18, 19)",Female,White,0,1,0.13075347391450745
"[18, 19)",Female,White,0,2,1.1051342629516023
"[18, 19)",Female,White,0,4,0.19407380637060367
"[18, 19)",Female,White,0,5,0.12927284823770002
"[18, 19)",Female,White,0,6,0.1158890793841782
"[18, 19)",Female,White,0,8,0.16350002237598638
"[18, 19)",Female,White,0,9,0.10841216091105735
"[18, 19)",Female,White,0,10,0.03954647117424851
"[18, 19)",Female,White,0,11,0.944781448327252
"[18, 19)",Female,White,0,12,0.10075583058676982
"[18, 19)",Female,White,0,13,0.11168023471758273
"[18, 19)",Female,White,0,15,0.254734651460304
"[18, 19)",Female,White,0,16,0.13671357905319284
"[18, 19)",Female,White,0,17,0.11001956784659998
"[18, 19)",Female,White,0,18,0.16508066173858157
"[18, 19)",Female,White,0,19,0.298169558004197
"[18, 19)",Female,White,0,20,0.28253970214107377
"[18, 19)",Female,White,0,21,0.19811930764398472
"[18, 19)",Female,White,0,22,0.12085559185754151
"[18, 19)",Female,White,0,23,0.28570137657602507
"[18, 19)",Female,White,0,24,0.09139506984747428
"[18, 19)",Female,White,0,25,0.36733796128540314
"[18, 19)",Female,White,0,26,0.11109217155526155
"[18, 19)",Female,White,0,27,0.27016841602764996
"[18, 19)",Female,White,0,28,0.1658534829014848
"[18, 19)",Female,White,0,29,0.1947862216891865
"[18, 19)",Female,White,0,30,0.6150469443812349
"[18, 19)",Female,White,0,31,0.15457433481806723
"[18, 19)",Female,White,0,32,0.049469424683055936
"[18, 19)",Female,White,0,33,0.5744334243791215
"[18, 19)",Female,White,0,34,0.08442241865631873
"[18, 19)",Female,White,0,35,0.4663714743654147
"[18, 19)",Female,White,0,36,0.2417316801621101
"[18, 19)",Female,White,0,37,0.23832178864604095
"[18, 19)",Female,White,0,38,0.11573955141407784
"[18, 19)",Female,White,0,39,0.24409632197078826
"[18, 19)",Female,White,0,40,0.13155672358970708
"[18, 19)",Female,White,0,41,0.11017127946452505
"[18, 19)",Female,White,0,42,0.14193391024182345
"[18, 19)",Female,White,0,44,0.20829613926710344
"[18, 19)",Female,White,0,45,0.1833720046723295
"[18, 19)",Female,White,0,46,0.054173248183902074
"[18, 19)",Female,White,0,47,0.12613472711475704
"[18, 19)",Female,White,0,48,0.1913763856635273
"[18, 19)",Female,White,0,49,0.20802527302618398
"[18, 19)",Female,White,0,50,0.41893978595550935
"[18, 19)",Female,White,0,51,0.14479536899205003
"[18, 19)",Female,White,0,53,0.09424425398342329
"[18, 19)",Female,White,0,54,0.25136387157330564
"[18, 19)",Female,White,0,55,0.16151962304677264
"[18, 19)",Female,White,0,56,0.6986182085796011
"[18, 19)",Female,White,1,1,0.0013071075099166
"[18, 19)",Female,White,1,2,0.006203163261925364
"[18, 19)",Female,White,1,4,0.004797621610148627
"[18, 19)",Female,White,1,5,0.005022856565200859
"[18, 19)",Female,White,1,6,0.0038231453445363643
"[18, 19)",Female,White,1,8,0.004328682005423381
"[18, 19)",Female,White,1,9,0.01078513786887291
"[18, 19)",Female,White,1,10,0.0019288501029352094
"[18, 19)",Female,White,1,11,0.0484009419671558
"[18, 19)",Female,White,1,12,0.0030079344017019307
"[18, 19)",Female,White,1,13,0.003024151123329678
"[18, 19)",Female,White,1,15,0.018667637584304935
"[18, 19)",Female,White,1,16,0.004242735803940253
"[18, 19)",Female,White,1,17,0.0021290552208894004
"[18, 19)",Female,White,1,18,0.0018400638336111546
"[18, 19)",Female,White,1,19,0.0057733065924903335
"[18, 19)",Female,White,1,20,0.0014637387968800218
"[18, 19)",Female,White,1,21,0.004455057478421572
"[18, 19)",Female,White,1,22,0.0029113081280185524
"[18, 19)",Female,White,1,23,0.00325512617908512
"[18, 19)",Female,White,1,24,0.0019868404806906784
"[18, 19)",Female,White,1,25,0.016041192685496
"[18, 19)",Female,White,1,26,0.0033053787994055538
"[18, 19)",Female,White,1,27,0.0034353188892111202
"[18, 19)",Female,White,1,28,0.004999133351045113
"[18, 19)",Female,White,1,29,0.0018425010654069122
"[18, 19)",Female,White,1,30,0.0030280735088768114
"[18, 19)",Female,White,1,31,0.0019610378314546483
"[18, 19)",Female,White,1,32,0.0017073725380174457
"[18, 19)",Female,White,1,33,0.004352301811540727
"[18, 19)",Female,White,1,34,0.002507691236517366
"[18, 19)",Female,White,1,35,0.005715742025528959
"[18, 19)",Female,White,1,36,0.006921854009129009
"[18, 19)",Female,White,1,37,0.004312539763823844
"[18, 19)",Female,White,1,38,0.003758638455814006
"[18, 19)",Female,White,1,39,0.0027381857700045833
"[18, 19)",Female,White,1,40,0.002747648013848419
"[18, 19)",Female,White,1,41,0.002107398885395751
"[18, 19)",Female,White,1,42,0.007591486773934005
"[18, 19)",Female,White,1,44,0.0059205377440318995
"[18, 19)",Female,White,1,45,0.00243637305317444
"[18, 19)",Female,White,1,46,0.0011572086523053426
"[18, 19)",Female,White,1,47,0.0016235360814538615
"[18, 19)",Female,White,1,48,0.004740423694169542
"[18, 19)",Female,White,1,49,0.01134430288074573
"[18, 19)",Female,White,1,50,0.00403461715045823
"[18, 19)",Female,White,1,51,0.007230414289253967
"[18, 19)",Female,White,1,53,0.0024103527144051853
"[18, 19)",Female,White,1,54,0.0008902752372046355
"[18, 19)",Female,White,1,55,0.0023319534774961202
"[18, 19)",Female,White,1,56,0.001488808326559944
"[18, 19)",Male,AIAN,0,1,0.0032967189316143375
"[18, 19)",Male,AIAN,0,2,0.028788956211101772
"[18, 19)",Male,AIAN,0,4,0.0032967189316143375
"[18, 19)",Male,AIAN,0,5,0.0032967189316143375
"[18, 19)",Male,AIAN,0,6,0.9327621812396973
"[18, 19)",Male,AIAN,0,8,0.0032967189316143375
"[18, 19)",Male,AIAN,0,9,0.0032967189316143375
"[18, 19)",Male,AIAN,0,10,0.0032967189316143375
"[18, 19)",Male,AIAN,0,11,0.0032967189316143375
"[18, 19)",Male,AIAN,0,12,0.0032967189316143375
"[18, 19)",Male,AIAN,0,13,1.1630738309285118
"[18, 19)",Male,AIAN,0,15,0.0032967189316143375
"[18, 19)",Male,AIAN,0,16,0.0032967189316143375
"[18, 19)",Male,AIAN,0,17,0.0032967189316143375
"[18, 19)",Male,AIAN,0,18,0.0892457642544155
"[18, 19)",Male,AIAN,0,19,0.0032967189316143375
"[18, 19)",Male,AIAN,0,20,0.0032967189316143375
"[18, 19)",Male,AIAN,0,21,0.05182012117998319
"[18, 19)",Male,AIAN,0,22,0.0032967189316143375
"[18, 19)",Male,AIAN,0,23,0.0032967189316143375
"[18, 19)",Male,AIAN,0,24,0.0032967189316143375
"[18, 19)",Male,AIAN,0,25,0.0032967189316143375
"[18, 19)",Male,AIAN,0,26,0.0032967189316143375
"[18, 19)",Male,AIAN,0,27,0.0032967189316143375
"[18, 19)",Male,AIAN,0,28,5.821126945884778
"[18, 19)",Male,AIAN,0,29,0.0032967189316143375
"[18, 19)",Male,AIAN,0,30,0.0032967189316143375
"[18, 19)",Male,AIAN,0,31,0.0032967189316143375
"[18, 19)",Male,AIAN,0,32,0.0032967189316143375
"[18, 19)",Male,AIAN,0,33,0.08636686863330531
"[18, 19)",Male,AIAN,0,34,0.0032967189316143375
"[18, 19)",Male,AIAN,0,35,0.0032967189316143375
"[18, 19)",Male,AIAN,0,36,0.45774440375651815
"[18, 19)",Male,AIAN,0,37,0.0032967189316143375
"[18, 19)",Male,AIAN,0,38,0.0032967189316143375
"[18, 19)",Male,AIAN,0,39,0.0032967189316143375
"[18, 19)",Male,AIAN,0,40,0.0032967189316143375
"[18, 19)",Male,AIAN,0,41,0.08636686863330531
"[18, 19)",Male,AIAN,0,42,0.2994051445954584
"[18, 19)",Male,AIAN,0,44,0.0032967189316143375
"[18, 19)",Male,AIAN,0,45,0.0032967189316143375
"[18, 19)",Male,AIAN,0,46,0.0032967189316143375
"[18, 19)",Male,AIAN,0,47,0.0032967189316143375
"[18, 19)",Male,AIAN,0,48,0.3377904195435941
"[18, 19)",Male,AIAN,0,49,0.0032967189316143375
"[18, 19)",Male,AIAN,0,50,0.0032967189316143375
"[18, 19)",Male,AIAN,0,51,0.17273373726661062
"[18, 19)",Male,AIAN,0,53,0.0032967189316143375
"[18, 19)",Male,AIAN,0,54,0.0032967189316143375
"[18, 19)",Male,AIAN,0,55,0.0032967189316143375
"[18, 19)",Male,AIAN,0,56,0.0032967189316143375
"[18, 19)",Male,AIAN,1,1,0.0017273373726661065
"[18, 19)",Male,AIAN,1,2,0.0005167248550710575
"[18, 19)",Male,AIAN,1,4,0.0007711327556545117
"[18, 19)",Male,AIAN,1,5,0.0010013549986470183
"[18, 19)",Male,AIAN,1,6,0.01265514533446349
"[18, 19)",Male,AIAN,1,8,0.011381680362528608
"[18, 19)",Male,AIAN,1,9,0.004990085743257641
"[18, 19)",Male,AIAN,1,10,0.0014394478105550887
"[18, 19)",Male,AIAN,1,11,0.01919263747406785
"[18, 19)",Male,AIAN,1,12,0.0024037380914123806
"[18, 19)",Male,AIAN,1,13,0.0031406134048474654
"[18, 19)",Male,AIAN,1,15,0.008060907739108497
"[18, 19)",Male,AIAN,1,16,0.002467624818094437
"[18, 19)",Male,AIAN,1,17,0.002339102692152019
"[18, 19)",Male,AIAN,1,18,0.028788956211101776
"[18, 19)",Male,AIAN,1,19,0.0012338124090472186
"[18, 19)",Male,AIAN,1,20,0.0015703067024237327
"[18, 19)",Male,AIAN,1,21,0.0037014372271416563
"[18, 19)",Male,AIAN,1,22,0.002971763221791151
"[18, 19)",Male,AIAN,1,23,0.002878895621110177
"[18, 19)",Male,AIAN,1,24,0.0016450832120629584
"[18, 19)",Male,AIAN,1,25,0.009144727267055858
"[18, 19)",Male,AIAN,1,26,0.0033587115579618732
"[18, 19)",Male,AIAN,1,27,0.0011728834011930352
"[18, 19)",Male,AIAN,1,28,0.004545624664910806
"[18, 19)",Male,AIAN,1,29,0.0016193787868744747
"[18, 19)",Male,AIAN,1,30,0.0007510162489852635
"[18, 19)",Male,AIAN,1,31,0.002239141038641249
"[18, 19)",Male,AIAN,1,32,0.0005572056040858407
"[18, 19)",Male,AIAN,1,33,0.005757791242220355
"[18, 19)",Male,AIAN,1,34,0.0021424339505936203
"[18, 19)",Male,AIAN,1,35,0.0008944141735487929
"[18, 19)",Male,AIAN,1,36,0.013237998668010901
"[18, 19)",Male,AIAN,1,37,0.0017038361839223496
"[18, 19)",Male,AIAN,1,38,0.0068184369973662085
"[18, 19)",Male,AIAN,1,39,0.003995202086438613
"[18, 19)",Male,AIAN,1,40,0.00031549541053262206
"[18, 19)",Male,AIAN,1,41,0.001370902676719132
"[18, 19)",Male,AIAN,1,42,0.004343596902025882
"[18, 19)",Male,AIAN,1,44,0.18712821537216154
"[18, 19)",Male,AIAN,1,45,0.0019192637474067845
"[18, 19)",Male,AIAN,1,46,0.00016934680124177515
"[18, 19)",Male,AIAN,1,47,0.0023554600536355996
"[18, 19)",Male,AIAN,1,48,0.006049853116825736
"[18, 19)",Male,AIAN,1,49,0.04335278111789444
"[18, 19)",Male,AIAN,1,50,0.02303116496888142
"[18, 19)",Male,AIAN,1,51,0.004668479385584071
"[18, 19)",Male,AIAN,1,53,0.002008531828681519
"[18, 19)",Male,AIAN,1,54,0.0015703067024237327
"[18, 19)",Male,AIAN,1,55,0.00177162807452934
"[18, 19)",Male,AIAN,1,56,0.003454674745332212
"[18, 19)",Male,Asian,0,1,0.2603455337360717
"[18, 19)",Male,Asian,0,2,0.49434750522491905
"[18, 19)",Male,Asian,0,4,0.5402586326615731
"[18, 19)",Male,Asian,0,5,0.18661412686839185
"[18, 19)",Male,Asian,0,6,0.23458509627597451
"[18, 19)",Male,Asian,0,8,0.6024794698844887
"[18, 19)",Male,Asian,0,9,0.28640368050012216
"[18, 19)",Male,Asian,0,10,0.06653447657676854
"[18, 19)",Male,Asian,0,11,1.7623639360562804
"[18, 19)",Male,Asian,0,12,0.20315334613528355
"[18, 19)",Male,Asian,0,13,0.2945791121019791
"[18, 19)",Male,Asian,0,15,0.5704913567546902
"[18, 19)",Male,Asian,0,16,0.31756433235938414
"[18, 19)",Male,Asian,0,17,0.32747437690128267
"[18, 19)",Male,Asian,0,18,0.5644965159497077
"[18, 19)",Male,Asian,0,19,0.22811204404571875
"[18, 19)",Male,Asian,0,20,0.274294777233553
"[18, 19)",Male,Asian,0,21,0.25860908713533615
"[18, 19)",Male,Asian,0,22,0.251707886280275
"[18, 19)",Male,Asian,0,23,1.1011775750746429
"[18, 19)",Male,Asian,0,24,0.11986076283090716
"[18, 19)",Male,Asian,0,25,0.6000405864648956
"[18, 19)",Male,Asian,0,26,0.35974255143789663
"[18, 19)",Male,Asian,0,27,0.38645951069052137
"[18, 19)",Male,Asian,0,28,0.375941637937168
"[18, 19)",Male,Asian,0,29,0.2567350017461355
"[18, 19)",Male,Asian,0,30,0.6997635623045138
"[18, 19)",Male,Asian,0,31,0.4714060720676046
"[18, 19)",Male,Asian,0,32,0.0439031582219302
"[18, 19)",Male,Asian,0,33,0.5239590030420522
"[18, 19)",Male,Asian,0,34,0.12431405076953295
"[18, 19)",Male,Asian,0,35,0.7706443715759306
"[18, 19)",Male,Asian,0,36,0.5552497471411475
"[18, 19)",Male,Asian,0,37,0.31341207905970603
"[18, 19)",Male,Asian,0,38,0.40816342361517627
"[18, 19)",Male,Asian,0,39,0.5099938339326318
"[18, 19)",Male,Asian,0,40,0.2879615345015455
"[18, 19)",Male,Asian,0,41,0.3192788111411868
"[18, 19)",Male,Asian,0,42,0.32509238044697397
"[18, 19)",Male,Asian,0,44,0.303243672090272
"[18, 19)",Male,Asian,0,45,0.19499719673652932
"[18, 19)",Male,Asian,0,46,0.13658760335711617
"[18, 19)",Male,Asian,0,47,0.332888915204063
"[18, 19)",Male,Asian,0,48,0.301379244449934
"[18, 19)",Male,Asian,0,49,0.3546627530842299
"[18, 19)",Male,Asian,0,50,0.5222655350296346
"[18, 19)",Male,Asian,0,51,0.25443012287511063
"[18, 19)",Male,Asian,0,53,0.31200803529731413
"[18, 19)",Male,Asian,0,54,0.16790462203120002
"[18, 19)",Male,Asian,0,55,0.43664181934935126
"[18, 19)",Male,Asian,0,56,0.23502256979608535
"[18, 19)",Male,Asian,1,1,0.00618429429719964
"[18, 19)",Male,Asian,1,2,0.015486472996316818
"[18, 19)",Male,Asian,1,4,0.03258326103892441
"[18, 19)",Male,Asian,1,5,0.00804703354334411
"[18, 19)",Male,Asian,1,6,0.018218915178725845
"[18, 19)",Male,Asian,1,8,0.042277488142177425
"[18, 19)",Male,Asian,1,9,0.025069321160817826
"[18, 19)",Male,Asian,1,10,0.0027916563598644143
"[18, 19)",Male,Asian,1,11,0.08083053090040114
"[18, 19)",Male,Asian,1,12,0.009454790295228749
"[18, 19)",Male,Asian,1,13,0.00803187685889562
"[18, 19)",Male,Asian,1,15,0.0031026439854451647
"[18, 19)",Male,Asian,1,16,0.010939803360218672
"[18, 19)",Male,Asian,1,17,0.014236730400284572
"[18, 19)",Male,Asian,1,18,0.02056354015078698
"[18, 19)",Male,Asian,1,19,0.010967221413753055
"[18, 19)",Male,Asian,1,20,0.04306512353770292
"[18, 19)",Male,Asian,1,21,0.03349532470474276
"[18, 19)",Male,Asian,1,22,0.014081554668473693
"[18, 19)",Male,Asian,1,23,0.06827095330061278
"[18, 19)",Male,Asian,1,24,0.012053912559932854
"[18, 19)",Male,Asian,1,25,0.04787308407400881
"[18, 19)",Male,Asian,1,26,0.014064486117360393
"[18, 19)",Male,Asian,1,27,0.007858975723978492
"[18, 19)",Male,Asian,1,28,0.06810387453688764
"[18, 19)",Male,Asian,1,29,0.04929412244146072
"[18, 19)",Male,Asian,1,30,0.02458133953409459
"[18, 19)",Male,Asian,1,31,0.012185093094001214
"[18, 19)",Male,Asian,1,32,0.001842493197510513
"[18, 19)",Male,Asian,1,33,0.014682367667661905
"[18, 19)",Male,Asian,1,34,0.0031033084200831305
"[18, 19)",Male,Asian,1,35,0.03726570442881508
"[18, 19)",Male,Asian,1,36,0.019221780307542572
"[18, 19)",Male,Asian,1,37,0.017783557760781853
"[18, 19)",Male,Asian,1,38,0.024676248180944375
"[18, 19)",Male,Asian,1,39,0.009662729247324817
"[18, 19)",Male,Asian,1,40,0.013567209248910028
"[18, 19)",Male,Asian,1,41,0.008393399909433897
"[18, 19)",Male,Asian,1,42,0.016297196475824855
"[18, 19)",Male,Asian,1,44,0.06587590568305053
"[18, 19)",Male,Asian,1,45,0.008267597681136917
"[18, 19)",Male,Asian,1,46,0.00904795766634627
"[18, 19)",Male,Asian,1,47,0.015716235214614047
"[18, 19)",Male,Asian,1,48,0.02025487149778984
"[18, 19)",Male,Asian,1,49,0.017405736743723598
"[18, 19)",Male,Asian,1,50,0.03824818468046378
"[18, 19)",Male,Asian,1,51,0.009144727267055857
"[18, 19)",Male,Asian,1,53,0.024711249951413803
"[18, 19)",Male,Asian,1,54,0.00780087845720177
"[18, 19)",Male,Asian,1,55,0.006048915518512395
"[18, 19)",Male,Asian,1,56,0.06765404709608916
"[18, 19)",Male,Black,0,1,0.03293992199037691
"[18, 19)",Male,Black,0,2,0.09294720148155715
"[18, 19)",Male,Black,0,4,0.15748625305110117
"[18, 19)",Male,Black,0,5,0.12475214358144103
"[18, 19)",Male,Black,0,6,0.09548720996098234
"[18, 19)",Male,Black,0,8,0.09694513626436131
"[18, 19)",Male,Black,0,9,0.04292171653291536
"[18, 19)",Male,Black,0,10,0.01727337372666106
"[18, 19)",Male,Black,0,11,0.5217998313262197
"[18, 19)",Male,Black,0,12,0.04901365060594497
"[18, 19)",Male,Black,0,13,0.09905273389055502
"[18, 19)",Male,Black,0,15,0.14394478105550884
"[18, 19)",Male,Black,0,16,0.6145133562151541
"[18, 19)",Male,Black,0,17,0.09251835500319885
"[18, 19)",Male,Black,0,18,0.2713512255642146
"[18, 19)",Male,Black,0,19,0.33373864052129093
"[18, 19)",Male,Black,0,20,0.2607127874477377
"[18, 19)",Male,Black,0,21,0.14471248655447158
"[18, 19)",Male,Black,0,22,0.32459548128017246
"[18, 19)",Male,Black,0,23,0.18959584019025594
"[18, 19)",Male,Black,0,24,0.018024389975646326
"[18, 19)",Male,Black,0,25,0.17273373726661065
"[18, 19)",Male,Black,0,26,0.1553756901393287
"[18, 19)",Male,Black,0,27,0.060763073534921185
"[18, 19)",Male,Black,0,28,0.38819634638338285
"[18, 19)",Male,Black,0,29,0.09991461273264735
"[18, 19)",Male,Black,0,30,0.13407428178313113
"[18, 19)",Male,Black,0,31,0.18976720302484587
"[18, 19)",Male,Black,0,32,0.019367115996559374
"[18, 19)",Male,Black,0,33,0.635002119856302
"[18, 19)",Male,Black,0,34,0.025352854985905754
"[18, 19)",Male,Black,0,35,0.3529526031481077
"[18, 19)",Male,Black,0,36,0.12295244052649562
"[18, 19)",Male,Black,0,37,0.13119538616202092
